Fecha;Último;Apertura;Máximo;Mínimo;Vol.;% var.
28/06/2004;275;279;279;274;28.74K;-1.96%
25/06/2004;280.5;277.25;281;277.25;18.42K;0.99%
24/06/2004;277.75;280.25;282.5;276.5;20.48K;-0.54%
23/06/2004;279.25;272;279.75;270;20.94K;2.48%
22/06/2004;272.5;279;279.75;271.75;27.65K;-2.33%
21/06/2004;279;277.75;280;273.75;22.82K;0.27%
18/06/2004;278.25;281;283.5;277.5;13.87K;-1.07%
17/06/2004;281.25;285;287.5;279;16.52K;-1.32%
16/06/2004;285;282.75;286.5;282.75;14.47K;0.80%
15/06/2004;282.75;290.75;291;282.5;17.22K;-3.25%
14/06/2004;292.25;291.5;294;288;19.61K;0.86%
11/06/2004;289.75;289.75;289.75;289.75;;0.00%
10/06/2004;289.75;302;302.25;288.5;27.37K;-4.14%
9/06/2004;302.25;300;303;297.5;22.08K;1.09%
8/06/2004;299;301.5;303;298.25;20.31K;-1.16%
7/06/2004;302.5;306;306;296;17.91K;-2.26%
4/06/2004;309.5;310;312.75;307.75;16.68K;-0.40%
3/06/2004;310.75;318.75;318.75;309.5;13.27K;-2.81%
2/06/2004;319.75;321.25;322.5;317;18.40K;0.00%
1/06/2004;319.75;305;319.75;305;6.08K;6.67%
28/05/2004;299.75;294.5;301.75;293;9.22K;1.78%
27/05/2004;294.5;296;300;293;6.39K;-0.59%
26/05/2004;296.25;299.25;300.5;296;4.43K;-1.00%
25/05/2004;299.25;293.25;299.75;293.25;6.04K;2.57%
24/05/2004;291.75;285.5;292;285.5;5.49K;2.46%
21/05/2004;284.75;285.75;287.25;281.75;4.38K;-0.26%
20/05/2004;285.5;293.5;293.75;283.5;6.58K;-2.48%
19/05/2004;292.75;286;293;286;3.09K;2.27%
18/05/2004;286.25;291;292.25;284.5;4.74K;-1.38%
17/05/2004;290.25;286.5;290.75;283;3.99K;-0.68%
14/05/2004;292.25;295.75;296.75;290;32.77K;-1.02%
13/05/2004;295.25;298;299.75;293;32.09K;-0.76%
12/05/2004;297.5;299.25;303.5;292.5;42.77K;-0.58%
11/05/2004;299.25;299.25;300.5;296.5;31.33K;0.25%
10/05/2004;298.5;311.5;312;298;40.90K;-4.02%
7/05/2004;311;310.75;313;305;30.71K;0.24%
6/05/2004;310.25;319.25;320;310;28.51K;-2.97%
5/05/2004;319.75;323.25;324;316.5;22.94K;-1.24%
4/05/2004;323.75;323.75;326.5;321.5;23.36K;-0.08%
3/05/2004;324;321.25;325.5;319.75;24.83K;1.17%
30/04/2004;320.25;319.5;328;318;38.94K;0.16%
29/04/2004;319.75;314.25;320.5;312.5;31.54K;1.75%
28/04/2004;314.25;315.25;317.75;310.5;36.91K;-0.40%
27/04/2004;315.5;306.5;320;306.5;45.29K;2.69%
26/04/2004;307.25;309.25;309.25;303;29.01K;-0.81%
23/04/2004;309.75;309.75;312.5;307;33.36K;0.00%
22/04/2004;309.75;309;313;308.5;33.65K;0.24%
21/04/2004;309;315;315.75;304.75;37.88K;-1.90%
20/04/2004;315;317.5;318;313.75;33.76K;-0.87%
19/04/2004;317.75;321;323.5;317;24.80K;-1.01%
16/04/2004;321;314.5;322.5;313.25;40.93K;1.50%
15/04/2004;316.25;324.25;327;304.25;49.92K;-2.47%
14/04/2004;324.25;317;325;316.25;46.77K;1.81%
13/04/2004;318.5;329;329.25;317.75;48.74K;-3.34%
12/04/2004;329.5;337;338;329;36.94K;-2.44%
8/04/2004;337.75;337.25;341.5;335.75;40.08K;0.07%
7/04/2004;337.5;333.5;338.5;333.5;34.96K;1.20%
6/04/2004;333.5;336;336;331.5;31.97K;-0.82%
5/04/2004;336.25;337;342;333.5;45.05K;-0.22%
2/04/2004;337;331.5;337.5;331;35.57K;1.51%
1/04/2004;332;325;337;324.75;30.94K;2.00%
31/03/2004;325.5;316.25;327.5;315.75;37.79K;2.60%
30/03/2004;317.25;310;317.5;309.75;27.18K;2.42%
29/03/2004;309.75;309;311;306;12.79K;0.00%
26/03/2004;309.75;311.5;313.5;308;17.59K;-0.56%
25/03/2004;311.5;315;317;310;20.65K;-1.19%
24/03/2004;315.25;320.5;323.5;313;25.79K;-1.87%
23/03/2004;321.25;322.75;323;320.25;18.08K;-0.70%
22/03/2004;323.5;317.5;324;317.5;30.36K;2.05%
19/03/2004;317;316;319.5;314.75;22.06K;0.24%
18/03/2004;316.25;311.75;317.75;311.75;21.64K;1.36%
17/03/2004;312;309.5;313.25;307;12.87K;0.81%
16/03/2004;309.5;310.5;312.5;308.5;18.80K;-0.56%
15/03/2004;311.25;304.25;311.5;304.25;10.11K;3.32%
12/03/2004;301.25;299;302;298.75;27.08K;0.75%
11/03/2004;299;298.75;302.75;298;33.59K;0.25%
10/03/2004;298.25;301.5;303.25;297.5;41.91K;-1.08%
9/03/2004;301.5;292;301.75;292;51.26K;3.08%
8/03/2004;292.5;297.25;297.75;291;49.99K;-1.60%
5/03/2004;297.25;296.75;299;295;32.26K;0.08%
4/03/2004;297;297.5;300.25;294.5;50.84K;-0.25%
3/03/2004;297.75;295;299;294;51.59K;0.68%
2/03/2004;295.75;302.5;306.25;295;71.11K;-2.31%
1/03/2004;302.75;303;305;300.5;52.49K;-0.08%
27/02/2004;303;301.5;304.75;300.5;59.99K;0.33%
26/02/2004;302;298;303;296;56.42K;1.17%
25/02/2004;298.5;297.25;301;295.5;59.86K;0.25%
24/02/2004;297.75;294;298;291.75;64.11K;1.28%
23/02/2004;294;291.75;297;291.75;82.67K;1.03%
20/02/2004;291;290.75;294.5;288.75;36.63K;-0.09%
19/02/2004;291.25;286;291.5;285;29.36K;1.75%
18/02/2004;286.25;290;291;286;44.27K;-1.46%
17/02/2004;290.5;288.5;293;288.5;24.08K;0.61%
13/02/2004;288.75;287.5;289.25;284.5;21.69K;0.35%
12/02/2004;287.75;290.5;292;285.25;30.15K;-1.03%
11/02/2004;290.75;286;291.25;284;32.16K;1.39%
10/02/2004;286.75;290;292.25;286;50.56K;-1.21%
9/02/2004;290.25;281;290.5;278.75;36.55K;2.02%
6/02/2004;284.5;279.5;285;279.5;31.61K;1.52%
5/02/2004;280.25;275;281.5;274.25;23.48K;1.82%
4/02/2004;275.25;278;279.75;274;13.97K;-0.99%
3/02/2004;278;276;281;275.5;15.10K;0.72%
2/02/2004;276;280.75;280.75;274;15.27K;-1.95%
30/01/2004;281.5;274.5;282.25;274.5;20.14K;2.64%
29/01/2004;274.25;274.25;276.5;272.75;12.10K;-0.36%
28/01/2004;275.25;280;280;274.25;18.13K;-1.96%
27/01/2004;280.75;284.75;285;280;13.64K;-1.58%
26/01/2004;285.25;280.25;285.75;280.25;14.14K;1.51%
23/01/2004;281;279.25;283;277.5;16.22K;0.36%
22/01/2004;280;281.5;282.5;279.5;11.77K;-0.71%
21/01/2004;282;279;283;277;22.91K;0.80%
20/01/2004;279.75;276.25;283.25;275;26.47K;1.08%
16/01/2004;276.75;272;277.5;270.25;17.73K;1.56%
15/01/2004;272.5;271.75;275;271;14.74K;0.00%
14/01/2004;272.5;270.75;273.5;269.5;18.41K;0.28%
13/01/2004;271.75;266.75;273.5;266.5;20.01K;1.49%
12/01/2004;267.75;254;270;253;25.31K;5.31%
9/01/2004;254.25;254.5;256;253.75;6.55K;-0.29%
8/01/2004;255;253;256.5;252;5.64K;0.59%
7/01/2004;253.5;254.25;255;252.25;5.48K;-0.49%
6/01/2004;254.75;256;257.5;254.5;6.35K;-0.59%
5/01/2004;256.25;255;259;253.75;12.14K;0.10%
2/01/2004;256;249.25;259;248.75;8.77K;2.91%
31/12/2003;248.75;246.75;249;246.5;5.08K;1.22%
30/12/2003;245.75;245;246.75;244.5;4.36K;-0.30%
29/12/2003;246.5;245;247.75;243.5;6.12K;1.02%
26/12/2003;244;237;244.5;236;8.82K;1.77%
24/12/2003;239.75;235;242.25;233;16.70K;-3.03%
23/12/2003;247.25;248.75;249;247;4.79K;-0.90%
22/12/2003;249.5;250.5;250.75;249.25;3.07K;-1.19%
19/12/2003;252.5;254.5;254.5;250;5.53K;0.00%
18/12/2003;252.5;254;254;251.5;5.90K;-0.69%
17/12/2003;254.25;253.75;254.5;252.75;6.42K;0.10%
16/12/2003;254;255.25;256.25;252.25;4.43K;-0.68%
15/12/2003;255.75;254.5;256;251;4.61K;1.29%
12/12/2003;252.5;250.75;253;249.75;45.25K;0.60%
11/12/2003;251;249.75;253;245.75;53.00K;0.50%
10/12/2003;249.75;250;250;248.5;29.01K;0.00%
9/12/2003;249.75;249.5;250;246.75;38.48K;0.71%
8/12/2003;248;247.25;250.25;246.75;38.65K;-0.20%
5/12/2003;248.5;248;249;245.75;42.72K;-0.20%
4/12/2003;249;252;253.75;248.5;66.57K;-1.29%
3/12/2003;252.25;249;253;248.5;76.33K;1.61%
2/12/2003;248.25;249;249.5;247.25;39.92K;-0.40%
1/12/2003;249.25;251;251;248;48.06K;0.20%
28/11/2003;248.75;249;249.75;247;37.07K;0.61%
26/11/2003;247.25;245.5;248;245;62.80K;1.12%
25/11/2003;244.5;239.5;245;237.75;75.92K;2.09%
24/11/2003;239.5;240.25;241.5;238.75;49.41K;-0.62%
21/11/2003;241;240.5;242.25;238.5;42.38K;0.00%
20/11/2003;241;237;241.5;236.75;36.90K;1.47%
19/11/2003;237.5;241.5;242;237.25;33.56K;-1.76%
18/11/2003;241.75;243.75;245;240.5;28.01K;-1.12%
17/11/2003;244.5;246;247.75;242.75;24.86K;-0.81%
14/11/2003;246.5;246.5;248;245.5;20.69K;-0.20%
13/11/2003;247;246.75;250.25;245.5;27.97K;0.10%
12/11/2003;246.75;239;248;239;34.26K;3.03%
11/11/2003;239.5;239;240.75;237.75;24.03K;-0.10%
10/11/2003;239.75;240;241.25;238.5;20.02K;-0.72%
7/11/2003;241.5;240;243.25;238;23.84K;0.52%
6/11/2003;240.25;242.25;244.25;240;22.87K;-0.72%
5/11/2003;242;236.75;243.25;234;26.84K;1.79%
4/11/2003;237.75;244.75;245;237.25;35.75K;-3.16%
3/11/2003;245.5;251.5;252.5;244.5;25.55K;-2.77%
31/10/2003;252.5;252;253;248;30.25K;-0.10%
30/10/2003;252.75;252.5;255;251.5;43.29K;0.10%
29/10/2003;252.5;246;253.25;244.75;37.80K;2.54%
28/10/2003;246.25;240.75;247;238.25;21.65K;1.86%
27/10/2003;241.75;240.75;250;240.5;39.53K;0.31%
24/10/2003;241;239;243.25;238;33.33K;0.10%
23/10/2003;240.75;226;244;226;52.80K;6.41%
22/10/2003;226.25;221;227.5;221;27.62K;1.91%
21/10/2003;222;220.25;223.5;220;19.87K;0.68%
20/10/2003;220.5;221;221.75;220.25;13.12K;-0.34%
17/10/2003;221.25;222;223.75;221;13.89K;-0.23%
16/10/2003;221.75;223.5;224.5;221.5;14.37K;-0.89%
15/10/2003;223.75;225.25;225.5;223.5;7.36K;-0.89%
14/10/2003;225.75;224.5;227;223.5;12.45K;0.44%
13/10/2003;224.75;224.25;226;223.5;6.92K;0.22%
10/10/2003;224.25;228.75;229;223.5;18.64K;-2.18%
9/10/2003;229.25;229.25;230;228.5;9.40K;-0.11%
8/10/2003;229.5;231.25;231.5;229;8.55K;-0.86%
7/10/2003;231.5;229;232.5;228.5;6.37K;0.98%
6/10/2003;229.25;229.75;230.75;228.5;6.37K;-0.76%
3/10/2003;231;228.25;232;227.75;11.21K;1.09%
2/10/2003;228.5;228.5;232;228;9.60K;0.00%
1/10/2003;228.5;228.75;229.25;227.25;10.77K;-0.11%
30/09/2003;228.75;233.5;233.75;228.5;17.42K;-2.14%
29/09/2003;233.75;233.25;235.75;231.75;6.76K;0.00%
26/09/2003;233.75;233.5;235;232.75;4.12K;0.00%
25/09/2003;233.75;231.75;236.5;231.75;9.39K;0.86%
24/09/2003;231.75;230.75;232.75;229.25;9.67K;0.32%
23/09/2003;231;234.75;234.75;230.5;8.97K;-1.70%
22/09/2003;235;233.25;236;233.25;6.18K;0.53%
19/09/2003;233.75;231.5;234.75;230;8.91K;0.97%
18/09/2003;231.5;231.25;232.75;231.25;7.53K;0.00%
17/09/2003;231.5;231.75;233;231;6.87K;-0.22%
16/09/2003;232;235.25;236.5;231.75;11.49K;-1.38%
15/09/2003;235.25;235.5;236.25;233.75;8.95K;3.18%
12/09/2003;228;232.75;232.75;227.5;76.54K;-2.15%
11/09/2003;233;242;242;232.5;99.68K;-3.82%
10/09/2003;242.25;242.5;242.75;241.25;43.58K;-0.21%
9/09/2003;242.75;240.25;243;240.25;37.60K;1.04%
8/09/2003;240.25;242.5;244.5;239.5;48.74K;-1.13%
5/09/2003;243;246.5;247;242.5;52.56K;-1.62%
4/09/2003;247;244;247.25;243.25;59.61K;1.13%
3/09/2003;244.25;241;244.75;240.5;61.91K;1.77%
2/09/2003;240;238.5;240.25;236.5;42.10K;-0.72%
29/08/2003;241.75;238;242;236.5;53.68K;1.26%
28/08/2003;238.75;236.5;239.25;235.5;65.67K;0.74%
27/08/2003;237;235.75;237.25;233.25;43.99K;0.53%
26/08/2003;235.75;240;243.25;234.75;84.56K;0.11%
25/08/2003;235.5;235.75;236.5;233.5;33.46K;0.11%
22/08/2003;235.25;232.25;237;232;45.27K;1.18%
21/08/2003;232.5;236.25;239.25;230.5;72.12K;-1.59%
20/08/2003;236.25;233;236.5;232.75;43.38K;1.61%
19/08/2003;232.5;237.5;237.5;232.25;61.41K;-2.41%
18/08/2003;238.25;232.5;240;232;92.08K;3.81%
15/08/2003;229.5;228.75;230;227.5;32.07K;0.00%
14/08/2003;229.5;229;231.75;227.75;49.26K;0.00%
13/08/2003;229.5;229.25;231;228.5;47.36K;-0.11%
12/08/2003;229.75;217.5;232.5;217.5;119.71K;5.27%
11/08/2003;218.25;220.75;223;217.5;56.77K;-1.47%
8/08/2003;221.5;220;221.75;219.75;35.87K;0.57%
7/08/2003;220.25;219;221.5;218.5;46.16K;0.57%
6/08/2003;219;217;219.5;216.25;38.50K;0.92%
5/08/2003;217;217.5;219;215;34.09K;-0.12%
4/08/2003;217.25;215;218;213.25;44.95K;1.52%
1/08/2003;214;212.25;217;212;48.66K;0.94%
31/07/2003;212;214;214.5;211.25;32.72K;-0.82%
30/07/2003;213.75;215;215.25;213.25;29.86K;-0.70%
29/07/2003;215.25;216;218;215;43.18K;0.00%
28/07/2003;215.25;213;216;213;41.20K;1.41%
25/07/2003;212.25;211.75;213;209.5;29.19K;0.35%
24/07/2003;211.5;211.5;214.75;210.5;36.74K;0.00%
23/07/2003;211.5;213.5;214.25;211.25;27.36K;-0.94%
22/07/2003;213.5;213.5;215.5;212.5;37.05K;-0.12%
21/07/2003;213.75;210.5;214.5;210;46.52K;1.30%
18/07/2003;211;211.75;212;210.75;24.85K;-0.35%
17/07/2003;211.75;212;212.75;211.25;30.46K;0.00%
16/07/2003;211.75;212.25;213;211.5;25.18K;-0.24%
15/07/2003;212.25;214.75;216;212;40.72K;0.12%
14/07/2003;212;213;214.5;211.5;18.41K;-0.59%
11/07/2003;213.25;215;216;213;21.82K;-0.81%
10/07/2003;215;221;221.5;214.5;24.61K;-2.60%
9/07/2003;220.75;223.25;225;219.5;22.74K;-1.12%
8/07/2003;223.25;220;223.75;220;24.42K;1.71%
7/07/2003;219.5;220.5;221;218;28.83K;-1.24%
3/07/2003;222.25;223.25;225;221.25;26.30K;-0.45%
2/07/2003;223.25;225.25;225.5;223;19.20K;-0.89%
1/07/2003;225.25;224;225.75;221;25.04K;0.67%
30/06/2003;223.75;229.25;229.75;223.5;28.04K;-2.61%
27/06/2003;229.75;228.5;230;228.25;28.91K;0.77%
26/06/2003;228;234;234;227.25;39.36K;-2.88%
25/06/2003;234.75;234.25;235.75;234.25;13.53K;0.11%
24/06/2003;234.5;236;237;233.5;20.57K;-0.42%
23/06/2003;235.5;237.25;237.75;235;14.49K;-1.26%
20/06/2003;238.5;240.75;240.75;237.75;11.47K;-1.04%
19/06/2003;241;240.25;243.75;239.5;11.00K;0.10%
18/06/2003;240.75;238.75;241.25;237.75;14.84K;0.84%
17/06/2003;238.75;237.25;239;235.5;12.64K;0.32%
16/06/2003;238;239;239.25;236.5;7.96K;-0.63%
13/06/2003;239.5;243.5;245.75;238.75;12.68K;-2.24%
12/06/2003;245;241.25;245.5;241.25;14.30K;1.24%
11/06/2003;242;237;243;235;14.74K;1.89%
10/06/2003;237.5;234.75;237.75;234;11.56K;1.06%
9/06/2003;235;236.25;236.25;233.75;11.71K;-0.95%
6/06/2003;237.25;234.5;237.5;234.5;11.81K;1.28%
5/06/2003;234.25;236.25;237.25;233.5;12.15K;-0.85%
4/06/2003;236.25;238.25;238.75;236;8.99K;-0.84%
3/06/2003;238.25;239.75;239.75;238;7.56K;-0.94%
2/06/2003;240.5;243.5;243.5;239.75;6.88K;-1.03%
30/05/2003;243;243.25;244.5;241.75;9.33K;-0.10%
29/05/2003;243.25;239.25;243.5;239;5.41K;1.67%
28/05/2003;239.25;240.75;241.25;238.25;4.56K;-0.21%
27/05/2003;239.75;242;242;237;5.00K;-1.03%
23/05/2003;242.25;242.25;242.5;240.25;3.14K;0.00%
22/05/2003;242.25;243.75;244.75;241.5;5.93K;-0.62%
21/05/2003;243.75;244.25;246.75;243;5.72K;-0.31%
20/05/2003;244.5;244.25;247;242;4.82K;0.00%
19/05/2003;244.5;249.25;249.25;244;4.54K;-2.40%
16/05/2003;250.5;251;254;250;4.41K;-0.60%
15/05/2003;252;247.25;252.25;247.25;4.72K;0.30%
14/05/2003;251.25;252.25;256;247;60.96K;-0.59%
13/05/2003;252.75;252;253;250.5;43.30K;0.20%
12/05/2003;252.25;248.75;259;248.25;135.38K;0.10%
9/05/2003;252;242.5;253;241.75;88.85K;3.92%
8/05/2003;242.5;242;244.5;241.5;71.84K;0.00%
7/05/2003;242.5;237.5;243;237.5;75.49K;2.11%
6/05/2003;237.5;236;237.75;235;34.19K;0.11%
5/05/2003;237.25;233.5;238;233.5;49.90K;2.04%
2/05/2003;232.5;231.5;233;230.75;31.11K;0.43%
1/05/2003;231.5;231;233.25;230.25;30.55K;0.11%
30/04/2003;231.25;231.5;233.25;230.5;39.06K;0.00%
29/04/2003;231.25;231.5;232.25;229.5;66.47K;0.00%
28/04/2003;231.25;234;234.75;231;67.32K;-1.18%
25/04/2003;234;236.25;236.5;233.75;48.60K;-1.06%
24/04/2003;236.5;238.5;239.25;236.25;38.31K;-0.94%
23/04/2003;238.75;239;239.5;237.5;38.04K;-0.10%
22/04/2003;239;239;240.5;238.75;25.57K;-0.10%
21/04/2003;239.25;241.5;241.5;238.5;20.13K;-0.93%
17/04/2003;241.5;239.25;242.5;239;22.37K;0.73%
16/04/2003;239.75;242.75;243.25;239.5;27.08K;-1.13%
15/04/2003;242.5;240;242.75;239.75;24.35K;1.15%
14/04/2003;239.75;240.25;241.25;238;26.60K;-0.21%
11/04/2003;240.25;240;241.75;239;24.98K;0.00%
10/04/2003;240.25;243.5;244;239.5;32.42K;-1.44%
9/04/2003;243.75;244;244.25;243.25;17.68K;-0.31%
8/04/2003;244.5;244;246.5;243;38.83K;0.00%
7/04/2003;244.5;239.5;245;239.5;35.34K;1.98%
4/04/2003;239.75;239;240.5;238.5;9.55K;0.21%
3/04/2003;239.25;240.25;240.25;237.5;14.99K;-0.52%
2/04/2003;240.5;239.75;242;238.75;25.30K;0.31%
1/04/2003;239.75;236.75;240;236.75;19.42K;1.16%
31/03/2003;237;234.25;238.25;234.25;30.51K;3.95%
28/03/2003;228;229.25;230.75;227.75;10.66K;-0.55%
27/03/2003;229.25;228.5;229.75;228.5;6.30K;0.33%
26/03/2003;228.5;228.75;230;228.25;7.38K;0.00%
25/03/2003;228.5;229;229.75;227.25;11.25K;-0.22%
24/03/2003;229;231.75;231.75;228.75;9.68K;-1.29%
21/03/2003;232;234;234.5;231;10.03K;-0.96%
20/03/2003;234.25;232.25;234.75;232;6.05K;0.86%
19/03/2003;232.25;230.75;232.75;230.25;9.66K;0.65%
18/03/2003;230.75;232;232;229.75;21.67K;-0.22%
17/03/2003;231.25;234.75;235.5;231;18.30K;-0.75%
14/03/2003;233;235.25;235.25;232.75;26.88K;-1.06%
13/03/2003;235.5;235.5;236.75;234.25;28.87K;0.00%
12/03/2003;235.5;235;236;233.75;27.20K;0.21%
11/03/2003;235;236.75;237;234.25;30.10K;-0.84%
10/03/2003;237;239.5;239.75;236;26.31K;-1.25%
7/03/2003;240;240;241.25;239.25;35.87K;-0.10%
6/03/2003;240.25;237;240.5;236;43.72K;1.26%
5/03/2003;237.25;236.5;238;235.25;34.33K;0.42%
4/03/2003;236.25;234.75;236.75;231.25;56.93K;0.75%
3/03/2003;234.5;234;235.75;233.75;24.61K;0.54%
28/02/2003;233.25;232.25;236;232.25;39.00K;0.43%
27/02/2003;232.25;233.75;234.5;232;42.56K;-0.64%
26/02/2003;233.75;233.5;234.5;232.75;48.03K;0.00%
25/02/2003;233.75;232.75;235;232;43.22K;0.43%
24/02/2003;232.75;234.25;234.25;232;56.17K;-0.53%
21/02/2003;234;238;239.25;233.75;37.90K;-1.68%
20/02/2003;238;237.75;238.5;236.5;16.56K;-0.10%
19/02/2003;238.25;240.5;241;238;17.26K;-1.24%
18/02/2003;241.25;243;243;241;12.41K;-0.92%
14/02/2003;243.5;243;244;242.25;9.56K;0.21%
13/02/2003;243;242.75;243.75;242.25;12.75K;0.10%
12/02/2003;242.75;245;246;241.25;14.92K;-0.82%
11/02/2003;244.75;244;245;243;16.32K;0.10%
10/02/2003;244.5;242.5;245;242.5;16.40K;0.82%
7/02/2003;242.5;241;243.25;241;13.92K;0.41%
6/02/2003;241.5;238;242.75;237.75;12.41K;1.05%
5/02/2003;239;240;240.75;238.25;9.61K;-0.52%
4/02/2003;240.25;239;241.5;238.75;6.85K;0.31%
3/02/2003;239.5;239.75;239.75;237.75;6.09K;-0.31%
31/01/2003;240.25;239.75;241.75;239.25;13.56K;0.21%
30/01/2003;239.75;238.5;240;236.5;4.55K;0.63%
29/01/2003;238.25;240.75;241.5;238;4.86K;-1.14%
28/01/2003;241;238;241.25;237.75;4.02K;1.26%
27/01/2003;238;238.5;240.5;237.75;4.08K;-0.21%
24/01/2003;238.5;237.5;240.25;237.5;5.25K;0.00%
23/01/2003;238.5;237.5;240;237.25;5.00K;0.42%
22/01/2003;237.5;236.5;239.25;236.5;6.15K;0.42%
21/01/2003;236.5;234.25;237;233.75;5.36K;0.64%
17/01/2003;235;233.25;235.5;231.25;6.03K;0.75%
16/01/2003;233.25;234;234.5;231.25;6.45K;-0.32%
15/01/2003;234;234.25;235.25;232.75;5.82K;0.11%
14/01/2003;233.75;233.5;235;232.5;7.39K;0.21%
13/01/2003;233.25;238.25;238.25;232;15.13K;-2.10%
10/01/2003;238.25;246.25;246.5;238;8.11K;-3.35%
9/01/2003;246.5;247.5;247.75;245.5;5.97K;-0.50%
8/01/2003;247.75;243;248.75;243;5.79K;1.85%
7/01/2003;243.25;239.75;243.5;239.75;5.28K;1.46%
6/01/2003;239.75;239.5;241;238.75;4.55K;0.00%
3/01/2003;239.75;240.75;240.75;238.75;3.49K;-0.42%
2/01/2003;240.75;239.75;242.25;239.25;4.73K;0.42%
31/12/2002;239.75;239.75;240;238.75;5.21K;0.00%
30/12/2002;239.75;242.5;242.75;239.5;4.79K;-1.34%
27/12/2002;243;245.5;246;242.5;4.37K;-1.12%
26/12/2002;245.75;244.5;246.25;244;2.55K;0.20%
24/12/2002;245.25;245.25;245.25;245.25;;0.00%
23/12/2002;245.25;241.75;245.5;241.5;2.41K;1.34%
20/12/2002;242;242.25;243;241.25;5.18K;-0.21%
19/12/2002;242.5;242;243.75;241.5;4.26K;0.10%
18/12/2002;242.25;240.75;242.5;240.25;2.26K;0.62%
17/12/2002;240.75;241;242;240;3.62K;-0.10%
16/12/2002;241;242.25;244;240.75;2.80K;0.42%
13/12/2002;240;239.25;241;239.25;25.13K;0.31%
12/12/2002;239.25;240.5;241;236.75;35.86K;-0.52%
11/12/2002;240.5;238.25;241;238.25;31.92K;0.94%
10/12/2002;238.25;236.75;239;236.5;25.16K;0.63%
9/12/2002;236.75;236.75;238;235.75;20.17K;-0.21%
6/12/2002;237.25;236;238.25;235;35.94K;0.53%
5/12/2002;236;239.25;239.75;235;58.93K;-1.36%
4/12/2002;239.25;238.5;240.5;237;48.62K;0.21%
3/12/2002;238.75;241;241.75;238.5;40.60K;-1.04%
2/12/2002;241.25;241.5;244.25;241;33.88K;-0.10%
29/11/2002;241.5;244.25;245.25;241.25;31.04K;-1.13%
27/11/2002;244.25;244.5;246;244;46.49K;-0.20%
26/11/2002;244.75;244.75;246.5;244.5;50.96K;0.00%
25/11/2002;244.75;247.25;247.5;243.5;52.74K;-1.21%
22/11/2002;247.75;246.5;248.75;246;22.85K;0.41%
21/11/2002;246.75;248;249.25;246.5;25.24K;-0.70%
20/11/2002;248.5;246;249;245.5;37.89K;0.81%
19/11/2002;246.5;244;247.25;244;39.88K;0.82%
18/11/2002;244.5;243.5;245.25;242;24.85K;0.31%
15/11/2002;243.75;245;246.5;242.75;25.75K;-0.61%
14/11/2002;245.25;244;247;243.75;26.97K;0.41%
13/11/2002;244.25;242.5;246;241;31.35K;0.62%
12/11/2002;242.75;240.5;244.75;239.5;26.17K;0.94%
11/11/2002;240.5;240.75;241.5;238.75;21.08K;-0.10%
8/11/2002;240.75;245.5;245.5;240.5;24.93K;-1.93%
7/11/2002;245.5;247;247.25;245;19.81K;-0.71%
6/11/2002;247.25;246;249.5;244.75;22.12K;0.51%
5/11/2002;246;248;248.5;245.75;27.33K;-0.91%
4/11/2002;248.25;251;251.5;248;17.67K;-1.19%
1/11/2002;251.25;252;253.25;250.5;14.58K;-0.30%
31/10/2002;252;252.25;254.5;249.75;21.94K;0.80%
30/10/2002;250;252.25;254.5;249.75;16.63K;-0.99%
29/10/2002;252.5;251;253.5;249.75;15.53K;0.60%
28/10/2002;251;254;254;250.5;16.70K;-1.18%
25/10/2002;254;254.5;255;253;10.78K;-0.29%
24/10/2002;254.75;255;256.75;253;13.63K;-0.10%
23/10/2002;255;256.75;257.75;254.75;16.03K;-0.78%
22/10/2002;257;259.5;259.5;256.5;10.41K;-1.06%
21/10/2002;259.75;259.5;262.75;259.5;10.33K;-0.10%
18/10/2002;260;260.75;262.5;259.75;7.81K;-0.38%
17/10/2002;261;259.75;265;257;20.07K;0.29%
16/10/2002;260.25;261;264.75;258.5;18.95K;-0.48%
15/10/2002;261.5;252.5;262.25;252.5;18.60K;3.46%
14/10/2002;252.75;253.5;254.25;250.5;15.78K;-0.39%
11/10/2002;253.75;258.25;259.75;253.5;20.72K;-1.74%
10/10/2002;258.25;262;262.5;258;13.98K;-1.62%
9/10/2002;262.5;263.25;264;261.25;11.03K;-0.28%
8/10/2002;263.25;265.5;266;263;6.72K;-0.94%
7/10/2002;265.75;263.5;267.5;262.5;9.86K;0.76%
4/10/2002;263.75;260.25;266;260;8.39K;1.15%
3/10/2002;260.75;263;263;259;8.81K;-0.95%
2/10/2002;263.25;262.5;265.25;262.75;10.04K;0.29%
1/10/2002;262.5;259;263.25;258.25;13.31K;1.35%
30/09/2002;259;265.25;267;257.25;14.29K;-2.63%
27/09/2002;266;267.75;268.25;264.75;6.38K;-0.65%
26/09/2002;267.75;265.75;268.5;265.75;5.59K;0.75%
25/09/2002;265.75;267;269.5;264.25;10.79K;-0.47%
24/09/2002;267;261.5;267.5;261.5;12.31K;2.10%
23/09/2002;261.5;268;268;261;14.09K;-2.43%
20/09/2002;268;273;273.5;267;19.96K;-2.10%
19/09/2002;273.75;278.5;278.75;273.5;17.33K;-1.97%
18/09/2002;279.25;282;283;278.5;12.35K;-1.15%
17/09/2002;282.5;283.75;284.5;278.75;13.95K;-0.44%
16/09/2002;283.75;280.75;284.25;278;8.82K;2.71%
13/09/2002;276.25;282.75;282.75;275.25;64.23K;-2.47%
